SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
275374,5169225,Closed,currency 1,-2608,0,-2061.0,-2097.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-1388,7263.0
171843,6674686,Closed,currency 1,-2338,0,-513.0,-862.0,,0,315000.0,0.0,0.0,0.0,Consumer credit,-252,0.0
154335,6581341,Active,currency 1,-309,0,1524.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-14,
397401,6162740,Closed,currency 1,-1281,0,-977.0,-917.0,,0,71122.5,,,0.0,Consumer credit,-914,0.0
178687,5505399,Active,currency 1,-269,0,278.0,,,0,175500.0,113409.0,0.0,0.0,Consumer credit,-24,
391023,5348759,Closed,currency 1,-711,0,-170.0,-506.0,0.0,0,146781.0,0.0,0.0,0.0,Consumer credit,-435,
358421,5518967,Closed,currency 1,-2843,0,-281.0,-469.0,32963.31,0,225000.0,690806.385,-15806.385,0.0,Credit card,-469,
118996,5161379,Closed,currency 1,-2173,0,-1961.0,-1989.0,3780.0,0,19291.68,0.0,0.0,0.0,Consumer credit,-1989,
182275,5953735,Closed,currency 1,-50,0,-7.0,-35.0,,0,9000.0,0.0,,0.0,Consumer credit,-35,0.0
242935,6336045,Closed,currency 1,-1809,0,-1444.0,-1444.0,,0,238450.5,0.0,,0.0,Consumer credit,-1242,
265230,5471994,Closed,currency 1,-2705,0,948.0,-970.0,,0,2351250.0,0.0,0.0,0.0,Mortgage,-830,
347067,6507359,Closed,currency 1,-1604,0,-1293.0,-1293.0,22.5,0,59184.0,,,0.0,Consumer credit,-1287,0.0
427550,5992937,Closed,currency 1,-479,0,891.0,-122.0,,0,756000.0,0.0,0.0,0.0,Consumer credit,-116,
203263,5688659,Closed,currency 1,-768,0,-36.0,-190.0,,0,84748.5,0.0,,0.0,Consumer credit,-146,
338392,5627080,Active,currency 1,-245,0,1581.0,,,0,162000.0,150943.5,0.0,0.0,Consumer credit,-32,9729.0
372131,5570388,Closed,currency 1,-1095,0,9863.0,-637.0,0.0,0,0.0,,,0.0,Credit card,-637,
294697,5199077,Closed,currency 1,-801,0,-617.0,-676.0,,0,53010.0,0.0,0.0,0.0,Consumer credit,-674,
129743,6508438,Active,currency 1,-337,0,1371.0,,,0,0.0,0.0,0.0,0.0,Credit card,-60,0.0
343140,5576994,Closed,currency 1,-2613,0,-2430.0,-2430.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-2430,
163382,5055187,Active,currency 1,-142,0,223.0,,0.0,0,71055.0,54864.0,0.0,0.0,Consumer credit,-46,
188076,5053233,Active,currency 1,-70,0,325.0,,,0,121500.0,113721.075,,0.0,Consumer credit,-21,
233412,5329289,Closed,currency 1,-2287,0,-1891.0,-1920.0,2700.0,0,25128.18,0.0,0.0,0.0,Consumer credit,-1920,
353370,5081771,Active,currency 1,-531,0,812.0,,,0,157500.0,150556.5,0.0,0.0,Credit card,-10,
278237,5556485,Closed,currency 1,-1889,0,-1159.0,-1731.0,3712.5,0,157500.0,0.0,0.0,0.0,Consumer credit,-836,
174967,5262475,Active,currency 1,-1845,0,348.0,,,0,135000.0,137065.5,0.0,0.0,Credit card,-11,
326175,5284682,Active,currency 1,-419,0,677.0,,,0,1769850.0,1190524.5,0.0,0.0,Car loan,-19,
103437,5039301,Active,currency 1,-404,0,1422.0,,,0,294300.0,229369.5,0.0,0.0,Consumer credit,-23,
442428,6605241,Closed,currency 1,-200,0,-139.0,-139.0,,0,290146.5,0.0,,0.0,Consumer credit,-139,0.0
102887,6219165,Active,currency 1,-60,0,62.0,,,0,57461.76,39635.64,,0.0,Consumer credit,-22,
373929,5762338,Active,currency 1,-2691,0,-1583.0,,3600.0,0,45000.0,-865.485,5365.485,0.0,Credit card,-682,
156260,6336725,Active,currency 1,-444,0,1382.0,,,0,1483650.0,1285605.0,0.0,0.0,Consumer credit,-38,
382064,5858720,Closed,currency 1,-1919,0,-1553.0,-1553.0,9877.5,0,103410.0,0.0,0.0,0.0,Consumer credit,-1549,
244211,6496226,Closed,currency 1,-840,0,-658.0,-634.0,,0,67734.0,,,0.0,Consumer credit,-631,
187638,6830162,Closed,currency 1,-2003,0,-1789.0,-1819.0,,0,29679.93,0.0,,0.0,Consumer credit,-766,0.0
149123,5560081,Closed,currency 1,-602,0,-237.0,-237.0,0.0,0,259650.0,0.0,0.0,0.0,Consumer credit,-232,
126702,5324904,Closed,currency 1,-1361,0,-601.0,-1118.0,0.0,0,207511.92,0.0,0.0,0.0,Consumer credit,-1115,
213135,5919886,Closed,currency 1,-1399,0,-1095.0,-1095.0,,0,292072.5,0.0,,0.0,Consumer credit,-824,
114998,6143155,Closed,currency 1,-202,0,-174.0,-195.0,0.0,0,45000.0,0.0,0.0,0.0,Consumer credit,-190,
250034,6439946,Active,currency 1,-253,0,292.0,,,0,487800.0,,,0.0,Consumer credit,-8,
117316,5516863,Active,currency 1,-691,0,1135.0,,11259.09,0,1125000.0,880809.435,0.0,0.0,Consumer credit,-22,
183222,6416737,Active,currency 1,-180,0,1646.0,,,0,459000.0,396612.0,0.0,0.0,Consumer credit,-27,
186026,6637263,Closed,currency 1,-2413,0,-2048.0,-2261.0,0.0,0,112500.0,,,0.0,Consumer credit,-2261,0.0
334549,5131902,Closed,currency 1,-2501,0,-674.0,-1257.0,0.0,0,450000.0,,,0.0,Consumer credit,-1240,
386135,5469152,Closed,currency 1,-2332,0,-2026.0,-2019.0,,0,136935.0,0.0,0.0,0.0,Consumer credit,-1018,0.0
387345,6544735,Closed,currency 1,-1898,0,-1594.0,-1594.0,,0,234342.0,0.0,,0.0,Consumer credit,-1592,35331.39
318886,5172678,Closed,currency 1,-772,0,-641.0,-641.0,0.0,0,39070.08,0.0,0.0,0.0,Consumer credit,-641,
326701,6643185,Closed,currency 1,-644,0,-340.0,-396.0,,0,157950.0,0.0,0.0,0.0,Consumer credit,-395,0.0
147743,6382308,Closed,currency 1,-636,0,-454.0,-454.0,0.0,0,37891.845,0.0,0.0,0.0,Consumer credit,-448,
222891,5198988,Closed,currency 1,-497,0,-194.0,-168.0,,0,104895.0,,,0.0,Consumer credit,-161,
222836,6562125,Active,currency 1,-310,0,10648.0,,9837.0,0,198000.0,,,0.0,Credit card,-59,
273623,5817405,Active,currency 1,-85,0,465.0,,,0,176310.0,160137.495,,0.0,Consumer credit,-7,
182396,6266117,Closed,currency 1,-638,0,-273.0,-457.0,,0,231750.0,0.0,,0.0,Consumer credit,-450,
200883,6216203,Closed,currency 1,-1150,0,-389.0,-418.0,,0,193275.0,0.0,,0.0,Consumer credit,-411,
445767,6267682,Closed,currency 2,-2829,0,-2098.0,-2495.0,0.0,0,2580750.0,,,0.0,Car loan,-2495,
212395,6589286,Active,currency 1,-810,0,2834.0,,,0,5355000.0,4211145.0,0.0,0.0,Mortgage,-5,
282675,6059975,Closed,currency 1,-1481,0,-1177.0,-1033.0,,0,113161.5,,,0.0,Consumer credit,-1030,0.0
204891,5663933,Active,currency 1,-324,0,1502.0,,0.0,0,540000.0,508945.5,,0.0,Consumer credit,-19,
182212,6496610,Closed,currency 1,-2180,0,8949.0,-1136.0,103.5,1,22275.0,,,0.0,Credit card,-1136,
449168,6565066,Closed,currency 1,-2733,0,-2550.0,-2548.0,0.0,0,31594.5,,,0.0,Consumer credit,-2548,
310613,5652695,Closed,currency 1,-1791,0,34.0,-1052.0,,0,118692.0,0.0,0.0,0.0,Consumer credit,-245,
168771,5626992,Closed,currency 1,-2911,0,-2547.0,-2822.0,,0,225000.0,0.0,0.0,0.0,Credit card,-2815,0.0
192803,5293496,Closed,currency 1,-900,0,-350.0,-350.0,0.0,0,89955.0,0.0,0.0,0.0,Consumer credit,-349,
324218,5205205,Active,currency 1,-666,0,439.0,,,0,432000.0,130113.0,0.0,0.0,Credit card,-65,59107.5
336470,5249773,Closed,currency 1,-603,0,-238.0,-294.0,,0,99000.0,0.0,0.0,0.0,Consumer credit,-195,
420856,6634667,Closed,currency 1,-1069,0,-750.0,-750.0,,0,52105.5,0.0,,0.0,Consumer credit,-742,0.0
286598,5940334,Closed,currency 1,-964,0,-629.0,-719.0,,0,28309.5,0.0,,0.0,Consumer credit,-716,
133401,6650594,Closed,currency 1,-1710,0,-1527.0,-1647.0,,0,89325.0,0.0,0.0,0.0,Consumer credit,-1469,
351438,5995459,Closed,currency 1,-2725,0,-2402.0,-2402.0,,0,30739.5,0.0,0.0,0.0,Consumer credit,-2387,14697.0
288047,6223321,Closed,currency 1,-440,0,-289.0,-289.0,,0,106069.5,0.0,0.0,0.0,Consumer credit,-265,0.0
235179,6166689,Closed,currency 1,-1122,0,-1030.0,-1030.0,,0,838440.0,0.0,0.0,0.0,Consumer credit,-1025,
422266,5558770,Closed,currency 1,-360,0,-314.0,-314.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-314,
417487,5059444,Closed,currency 1,-1041,0,-858.0,-858.0,,0,15925.5,0.0,0.0,0.0,Consumer credit,-66,
251951,5648629,Closed,currency 1,-2464,0,-2210.0,-2210.0,,0,202500.0,,,0.0,Credit card,-2210,
149668,6470624,Closed,currency 1,-582,0,-33.0,-519.0,,0,51003.45,0.0,,0.0,Consumer credit,-517,
283950,6031947,Active,currency 1,-375,0,355.0,,,0,341280.0,193347.0,0.0,0.0,Consumer credit,-7,5004.0
297983,5150472,Closed,currency 1,-2506,0,-679.0,-2270.0,,0,405000.0,0.0,0.0,0.0,Consumer credit,-669,67500.0
313077,6397667,Closed,currency 1,-1198,0,-102.0,-101.0,,0,476730.0,0.0,0.0,0.0,Consumer credit,-67,0.0
258641,6648146,Closed,currency 1,-1763,0,-667.0,-1244.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-623,
304168,5295540,Active,currency 1,-363,0,,,5886.0,0,135000.0,40855.5,94144.5,0.0,Credit card,-31,0.0
215194,6437793,Closed,currency 1,-301,0,,-274.0,,0,13500.0,0.0,,0.0,Microloan,-274,0.0
348013,5371284,Active,currency 1,-462,0,31132.0,,,0,112500.0,47196.0,,0.0,Credit card,-14,
260643,5928700,Closed,currency 1,-1408,0,-1286.0,-1286.0,,0,50580.0,0.0,0.0,0.0,Consumer credit,-1286,0.0
371145,6637054,Active,currency 1,-442,0,288.0,,,0,618682.5,300807.0,0.0,0.0,Consumer credit,-9,0.0
232673,5907130,Closed,currency 1,-1060,0,-602.0,-1029.0,0.0,0,219937.5,0.0,0.0,0.0,Consumer credit,-1029,
192459,6605264,Closed,currency 1,-383,0,,-204.0,,0,112050.0,,,0.0,Consumer credit,-175,5400.0
448076,5159531,Active,currency 1,-107,0,1172.0,,,0,287010.0,276772.5,0.0,0.0,Consumer credit,-38,
183859,5707287,Closed,currency 1,-1453,0,-995.0,-995.0,,0,246870.0,0.0,,0.0,Consumer credit,-989,0.0
420143,5766168,Closed,currency 1,-2786,0,-1687.0,-1687.0,,0,1350000.0,0.0,,0.0,Consumer credit,-1687,
339995,6677731,Closed,currency 1,-189,0,-137.0,-137.0,0.0,0,481500.0,0.0,0.0,0.0,Consumer credit,-136,
133355,6371570,Closed,currency 1,-1058,0,-875.0,-995.0,0.0,0,56245.5,,,0.0,Consumer credit,-995,
422436,5173782,Active,currency 1,-1290,0,536.0,,,0,692370.0,186430.5,0.0,0.0,Consumer credit,-9,
339241,5589907,Active,currency 1,-320,0,1022.0,,,0,112500.0,104620.5,0.0,0.0,Credit card,-51,
454204,5768373,Closed,currency 1,-1297,0,-201.0,-474.0,,0,990859.5,0.0,0.0,0.0,Consumer credit,-463,
310759,5479928,Closed,currency 1,-315,0,50.0,-195.0,0.0,0,33660.0,0.0,0.0,0.0,Consumer credit,-194,
273902,5067087,Active,currency 1,-818,0,30949.0,,,0,450000.0,290637.0,,0.0,Credit card,-12,45000.0
454694,5295970,Closed,currency 1,-894,0,-710.0,-861.0,0.0,0,28309.5,0.0,0.0,0.0,Consumer credit,-861,4037.895
110751,5849964,Active,currency 1,-1454,0,372.0,,,0,477000.0,95400.0,0.0,0.0,Consumer credit,-14,
312302,5953946,Closed,currency 1,-1589,0,-1498.0,-1472.0,,0,47412.0,0.0,0.0,0.0,Consumer credit,-979,0.0
290929,5485787,Closed,currency 1,-2518,0,-2062.0,-2062.0,,0,96273.0,0.0,,0.0,Consumer credit,-831,
358179,5688474,Active,currency 1,-24,0,280.0,,0.0,0,74047.5,74047.5,0.0,0.0,Consumer credit,-22,
328542,6559092,Closed,currency 1,-363,0,,-355.0,,0,4500.0,0.0,,0.0,Microloan,-355,0.0
444192,6633929,Active,currency 1,-1116,0,709.0,,,0,2420550.0,1187194.5,0.0,0.0,Car loan,-21,
297591,6051931,Active,currency 1,-1248,0,-144.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-105,
104247,6270941,Closed,currency 1,-2451,0,,-850.0,8019.0,0,0.0,0.0,0.0,0.0,Credit card,-774,
250509,5517323,Closed,currency 1,-749,0,-414.0,-443.0,5625.0,0,55201.5,0.0,0.0,0.0,Consumer credit,-442,
383307,5505547,Closed,currency 1,-917,0,-824.0,-800.0,,0,20695.5,0.0,0.0,0.0,Consumer credit,-763,
282400,5741982,Active,currency 1,-226,0,16.0,,0.0,0,41715.0,5751.0,0.0,0.0,Consumer credit,-14,
118007,6464820,Closed,currency 1,-2352,0,-2140.0,-2168.0,,0,13815.9,0.0,,0.0,Consumer credit,-840,
305594,5408803,Active,currency 1,-80,0,285.0,,,0,193747.5,164047.5,0.0,0.0,Consumer credit,-17,0.0
261228,5461138,Active,currency 1,-1270,0,557.0,,,0,810000.0,351049.5,0.0,0.0,Consumer credit,-35,
258044,5282156,Closed,currency 1,-2215,0,-2003.0,-2060.0,7560.0,0,42404.04,0.0,0.0,0.0,Consumer credit,-2060,
216175,5589752,Closed,currency 1,-479,0,-176.0,-148.0,,0,235111.5,,,0.0,Consumer credit,-142,
331547,6642254,Closed,currency 1,-1350,0,-1138.0,-1228.0,0.0,0,29707.92,0.0,0.0,0.0,Consumer credit,-1228,
275066,5956795,Active,currency 1,-234,0,1592.0,,,0,409500.0,383679.0,0.0,0.0,Consumer credit,-17,
411545,5206552,Closed,currency 1,-1673,0,-1076.0,-1076.0,,0,675000.0,,,0.0,Consumer credit,-1076,
109997,5131727,Closed,currency 1,-400,0,-35.0,-214.0,,0,76990.5,0.0,0.0,0.0,Consumer credit,-210,
231939,5498921,Closed,currency 1,-461,0,-337.0,-336.0,,0,20205.0,0.0,,0.0,Consumer credit,-336,
158659,5652770,Closed,currency 1,-2393,0,-2029.0,-2028.0,261.0,0,315630.0,,,0.0,Consumer credit,-2028,
400622,5050437,Active,currency 1,-130,0,54.0,,0.0,0,27726.615,15367.5,0.0,0.0,Consumer credit,-21,
313477,6038838,Closed,currency 1,-654,0,-470.0,-469.0,,0,22455.0,0.0,0.0,0.0,Consumer credit,-468,
317374,5311604,Active,currency 1,-1406,0,-331.0,,,0,180000.0,153418.5,0.0,0.0,Credit card,-10,
174942,6637063,Active,currency 1,-1059,0,767.0,,,0,1606500.0,863235.0,0.0,0.0,Consumer credit,-21,8604.0
186951,6586425,Closed,currency 1,-2378,0,-2068.0,-2068.0,,0,204930.0,0.0,0.0,0.0,Consumer credit,-1545,
267378,5868133,Closed,currency 1,-2143,0,-1626.0,-1626.0,,0,100048.5,,,0.0,Consumer credit,-1626,
140186,5372510,Closed,currency 1,-419,0,-114.0,-238.0,0.0,0,151875.0,0.0,0.0,0.0,Consumer credit,-238,
321834,6358286,Closed,currency 1,-1297,0,-566.0,-593.0,,0,152599.5,0.0,0.0,0.0,Consumer credit,-593,0.0
417346,5565431,Closed,currency 1,-2566,0,-2200.0,-1927.0,,0,234000.0,0.0,,0.0,Consumer credit,-1927,0.0
381278,5724990,Active,currency 1,-159,0,391.0,,0.0,0,270000.0,226165.5,0.0,0.0,Consumer credit,-36,
120020,5963276,Active,currency 1,-115,0,1690.0,,,0,247500.0,142281.0,0.0,0.0,Credit card,-11,20673.0
362663,5375634,Closed,currency 1,-2368,0,-2031.0,-2121.0,0.0,0,70389.0,0.0,0.0,0.0,Consumer credit,-2121,
258779,5345279,Closed,currency 1,-579,0,-396.0,-396.0,0.0,0,66510.0,0.0,0.0,0.0,Consumer credit,-394,0.0
246914,6486660,Active,currency 1,-1575,0,619.0,,,0,630000.0,178335.0,0.0,0.0,Credit card,-7,
105155,6348115,Closed,currency 1,-386,0,-22.0,-266.0,,0,75672.0,0.0,0.0,0.0,Consumer credit,-265,
435714,6019297,Active,currency 1,-166,0,3487.0,,,0,2925000.0,2859997.5,0.0,0.0,Mortgage,-14,42390.0
164970,5582866,Closed,currency 1,-2460,0,-633.0,-1123.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-31,
105317,5905207,Active,currency 1,-232,0,30785.0,,,0,22500.0,,,0.0,Credit card,0,
155689,6487583,Active,currency 1,-31,0,,,0.0,0,118757.25,118757.25,0.0,0.0,Credit card,-30,
442285,6280833,Active,currency 1,-341,0,31107.0,,,0,481500.0,0.0,,0.0,Credit card,-7,
378304,6065948,Active,currency 1,-40,0,,,,0,13500.0,0.0,,0.0,Microloan,-26,0.0
389920,5871460,Closed,currency 1,-209,0,-88.0,-88.0,3916.44,0,94849.155,0.0,0.0,0.0,Consumer credit,-88,
444231,5003863,Closed,currency 1,-1087,0,-728.0,-910.0,,0,170964.0,0.0,,0.0,Consumer credit,-14,
302966,5500891,Closed,currency 1,-696,0,-515.0,-515.0,0.0,0,76909.5,0.0,0.0,0.0,Consumer credit,-515,
241482,6269671,Closed,currency 1,-430,0,1410.0,-277.0,,0,1656000.0,0.0,,0.0,Credit card,-9,
295842,6040491,Active,currency 1,-320,0,1872.0,,,0,450000.0,457713.0,,0.0,Credit card,-10,51777.0
434027,5562628,Active,currency 1,-184,0,1277.0,,,0,128700.0,119011.5,0.0,0.0,Consumer credit,-30,3748.5
325413,6103982,Closed,currency 1,-1240,0,-509.0,-509.0,8786.52,0,270000.0,0.0,0.0,0.0,Consumer credit,-509,
101548,5645621,Active,currency 1,-225,0,1590.0,,0.0,0,229500.0,203422.14,26077.86,0.0,Credit card,-5,13050.0
334006,6275258,Closed,currency 1,-2208,0,-2017.0,-2017.0,,0,29385.0,0.0,0.0,0.0,Consumer credit,-1373,
441809,6029319,Active,currency 1,-2844,60,-2220.0,,,0,29488.5,15255.0,,409.5,Consumer credit,-641,
375651,5094707,Closed,currency 1,-2798,0,-2603.0,-342.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-287,
164689,6224498,Closed,currency 1,-1605,0,-1427.0,-1137.0,,0,120942.0,,,0.0,Consumer credit,-1134,0.0
375301,5081239,Active,currency 1,-341,0,1485.0,,,0,1066500.0,969093.0,0.0,0.0,Consumer credit,-49,
307081,5257656,Closed,currency 1,-1288,0,-382.0,-382.0,,0,1800000.0,0.0,,0.0,Car loan,-379,
267427,5473572,Closed,currency 1,-2855,0,-1758.0,-1522.0,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-1522,
128729,5279759,Closed,currency 1,-2030,0,-209.0,-826.0,37219.5,0,1575000.0,,,0.0,Car loan,-826,60911.01
332554,6357780,Closed,currency 1,-635,0,-388.0,-388.0,0.0,0,67048.56,0.0,0.0,0.0,Consumer credit,-387,
182482,5804824,Closed,currency 1,-816,0,-86.0,-56.0,,0,2483905.5,209461.5,,0.0,Car loan,-45,15970.5
143057,5310485,Closed,currency 1,-2291,0,-1931.0,-1931.0,,0,80370.0,0.0,0.0,0.0,Consumer credit,-1929,
201359,6626807,Closed,currency 1,-2111,0,-1929.0,-1097.0,,0,20520.0,,,0.0,Consumer credit,-1094,
116380,6161102,Closed,currency 1,-977,0,118.0,-837.0,,0,270000.0,,,0.0,Consumer credit,-837,0.0
440238,6057282,Closed,currency 1,-2881,0,-2666.0,-2694.0,,0,54585.0,0.0,,0.0,Consumer credit,-916,
148654,6210102,Closed,currency 1,-2054,0,-227.0,-748.0,19300.5,0,630000.0,,,0.0,Consumer credit,-748,
121697,6725345,Closed,currency 1,-971,0,-789.0,-789.0,,0,26955.0,0.0,,0.0,Consumer credit,-786,
220799,5880867,Closed,currency 1,-2376,0,-2162.0,-2162.0,3501.0,0,20335.14,0.0,0.0,0.0,Consumer credit,-2161,
157233,6380521,Closed,currency 1,-2008,0,-915.0,-863.0,,0,360000.0,,,0.0,Consumer credit,-860,
263252,5574941,Closed,currency 1,-2268,0,-1163.0,-1681.0,0.0,0,180000.0,0.0,0.0,0.0,Credit card,-882,
121543,5370908,Active,currency 1,-572,0,1272.0,,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-571,
125861,5251588,Active,currency 1,-245,0,394.0,,0.0,0,225000.0,154890.9,0.0,0.0,Consumer credit,-21,
265386,5469471,Closed,currency 1,-1868,0,-1568.0,-1568.0,,0,49995.0,0.0,0.0,0.0,Consumer credit,-1542,6727.5
441227,5353992,Closed,currency 1,-964,0,30955.0,-442.0,,0,0.0,0.0,,0.0,Credit card,-177,0.0
217646,5633444,Active,currency 1,-952,0,143.0,,22683.645,0,675000.0,180819.0,0.0,0.0,Consumer credit,-36,
176457,6474258,Closed,currency 1,-630,0,-265.0,-265.0,6667.965,0,80476.515,0.0,0.0,0.0,Consumer credit,-263,
202902,6565409,Active,currency 1,-371,0,1455.0,,,0,981000.0,855864.0,0.0,0.0,Consumer credit,-8,
256852,5613453,Active,currency 1,-232,0,1410.0,,,0,738000.0,698107.5,0.0,0.0,Consumer credit,-57,
356584,5646297,Active,currency 1,-499,0,597.0,,,0,136485.0,85554.0,,0.0,Consumer credit,-8,4995.0
340091,6302636,Closed,currency 1,-391,0,-26.0,-147.0,0.0,0,81000.0,0.0,0.0,0.0,Consumer credit,-146,
229681,6724670,Closed,currency 1,-1447,0,-1144.0,-1144.0,0.0,0,32624.1,0.0,0.0,0.0,Consumer credit,-1144,
453020,5057854,Closed,currency 1,-1058,0,-935.0,-934.0,,0,36085.5,0.0,0.0,0.0,Consumer credit,-934,
392999,6610038,Active,currency 1,-283,0,-253.0,,,0,675000.0,645210.0,0.0,0.0,Credit card,-133,
203895,6759187,Closed,currency 1,-2263,0,-2080.0,-2093.0,,0,62608.5,0.0,,0.0,Consumer credit,-2025,
269330,5752914,Active,currency 1,-63,0,1025.0,,,0,765000.0,729495.0,,0.0,Consumer credit,-4,1836.0
244642,5136203,Active,currency 1,-90,0,1340.0,,,0,1125000.0,1156734.0,,0.0,Consumer credit,-20,
334800,6425680,Active,currency 1,-101,0,936.0,,,0,67500.0,8824.5,0.0,0.0,Credit card,-21,
247473,5849909,Active,currency 1,-281,0,84.0,,0.0,0,72376.515,34425.0,0.0,0.0,Consumer credit,-58,
290430,5432056,Closed,currency 1,-2278,0,31121.0,-964.0,,0,0.0,0.0,,0.0,Credit card,-964,
219999,5902676,Active,currency 1,-28,0,0.0,,0.0,0,32107.5,32107.5,0.0,0.0,Microloan,-8,50089.5
421704,6483896,Closed,currency 1,-931,0,,-238.0,0.0,0,96750.0,0.0,0.0,0.0,Credit card,-234,
165895,6498019,Active,currency 1,-143,0,31094.0,,,0,45000.0,37062.765,7937.235,0.0,Credit card,-3,0.0
330561,5625609,Closed,currency 1,-741,0,-191.0,-497.0,0.0,0,127093.5,0.0,0.0,0.0,Consumer credit,-492,
112317,5202326,Active,currency 1,-141,0,1685.0,,,0,1962000.0,1906798.5,0.0,0.0,Consumer credit,-41,
373566,5534192,Closed,currency 1,-728,0,-59.0,-88.0,3753.0,0,285714.0,,,0.0,Consumer credit,-88,
240762,6626466,Closed,currency 1,-1298,0,-217.0,-477.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-470,
370881,6546741,Active,currency 1,-402,0,1439.0,,,0,0.0,12487.77,,0.0,Credit card,-66,
178390,6540559,Closed,currency 1,-1620,0,-1254.0,-1254.0,,0,111100.5,0.0,0.0,0.0,Consumer credit,-1254,16942.5
450073,5779331,Closed,currency 1,-2774,0,-1671.0,-1825.0,0.0,0,180000.0,0.0,0.0,0.0,Credit card,-1825,
272606,5867262,Closed,currency 1,-2116,0,-1811.0,-1811.0,,0,45301.5,0.0,,0.0,Consumer credit,-1750,0.0
272834,5422746,Active,currency 1,-1631,0,,,0.0,0,101700.0,0.0,101700.0,0.0,Credit card,-778,
409966,6505001,Closed,currency 1,-1081,0,-896.0,-896.0,,0,142704.0,23737.5,,0.0,Consumer credit,-896,
115666,5622982,Active,currency 1,-542,0,-266.0,,0.0,0,133339.5,0.0,0.0,0.0,Consumer credit,-524,
256090,6038413,Closed,currency 1,-903,0,-663.0,-637.0,,0,450000.0,,,0.0,Consumer credit,-631,0.0
395973,5732585,Closed,currency 1,-1635,0,-597.0,-1030.0,,0,0.0,0.0,0.0,0.0,Credit card,-195,
279690,5843350,Closed,currency 1,-1960,0,-1352.0,-1352.0,0.0,0,107955.0,0.0,0.0,0.0,Consumer credit,-1346,
157318,6840486,Closed,currency 1,-1413,0,-1232.0,-1261.0,,0,55800.0,0.0,0.0,0.0,Consumer credit,-1253,
411514,6127025,Closed,currency 1,-1028,0,746.0,-146.0,,0,0.0,0.0,,0.0,Credit card,-141,
333703,6520355,Closed,currency 1,-1788,0,-1422.0,-1422.0,8609.31,0,101700.0,0.0,0.0,0.0,Consumer credit,-1422,0.0
354060,5910103,Closed,currency 1,-1166,0,-435.0,-396.0,,0,116955.0,0.0,0.0,0.0,Consumer credit,-142,
406357,5406695,Closed,currency 1,-868,0,-228.0,-228.0,,0,696262.5,0.0,0.0,0.0,Consumer credit,-197,
102370,6731037,Closed,currency 1,-273,0,-78.0,-75.0,,0,117000.0,0.0,0.0,0.0,Consumer credit,-69,
393967,5197018,Closed,currency 1,-982,0,-739.0,-739.0,,0,86539.5,0.0,,0.0,Consumer credit,-729,13504.5
364235,5804178,Active,currency 1,-301,0,1525.0,,,0,1962000.0,1807578.0,0.0,0.0,Consumer credit,-50,
416476,5436261,Active,currency 1,-387,0,1005.0,,,0,540000.0,505885.5,0.0,0.0,Credit card,-32,
320592,6510981,Closed,currency 1,-1467,0,-1285.0,-1211.0,,0,26955.0,0.0,0.0,0.0,Consumer credit,-1211,
364041,5732108,Closed,currency 1,-2008,0,-1704.0,-1713.0,,0,24075.0,0.0,,0.0,Consumer credit,-1695,0.0
232967,6335579,Active,currency 1,-908,0,-372.0,,0.0,0,0.0,-54.9,54.9,0.0,Credit card,-605,
407340,6817622,Closed,currency 1,-1157,0,-62.0,-387.0,0.0,0,540000.0,,,0.0,Consumer credit,-387,
316454,6743444,Active,currency 1,-672,0,427.0,,,0,188460.0,92425.5,0.0,0.0,Consumer credit,-26,5093.505
210589,5671476,Active,currency 1,-187,0,,,0.0,0,13500.0,0.0,13500.0,0.0,Credit card,-24,
130814,5298001,Active,currency 1,-18,0,940.0,,,0,67500.0,66429.0,0.0,0.0,Credit card,-11,
425508,6138146,Closed,currency 1,-2651,0,-2290.0,-2290.0,,0,54000.0,0.0,,0.0,Credit card,-807,
242231,6015707,Active,currency 1,-658,0,440.0,,,0,90000.0,92061.0,,0.0,Credit card,-7,9360.0
118653,5556272,Closed,currency 1,-466,0,-284.0,-254.0,,0,23409.0,,,0.0,Consumer credit,-248,
408189,5237798,Active,currency 1,-438,0,5102.0,,0.0,0,9000000.0,,,0.0,Mortgage,-23,
247610,5957621,Closed,currency 1,-1027,0,-780.0,-780.0,,0,117018.0,0.0,0.0,0.0,Consumer credit,-777,9918.765
